geo,year,sector,co2_kt,sec,coverage
IS,2012,CRF1A1A,7.71,power_heat,covered
IS,2013,CRF1A1A,4.37,power_heat,covered
IS,2014,CRF1A1A,5.1,power_heat,covered
IS,2015,CRF1A1A,4.18,power_heat,covered
IS,2016,CRF1A1A,2.36,power_heat,covered
IS,2017,CRF1A1A,2.31,power_heat,covered
IS,2018,CRF1A1A,2.35,power_heat,covered
IS,2019,CRF1A1A,4.95,power_heat,covered
IS,2020,CRF1A1A,2.61,power_heat,covered
IS,2021,CRF1A1A,3.19,power_heat,covered
IS,2022,CRF1A1A,10.45,power_heat,covered
IS,2023,CRF1A1A,10.92,power_heat,covered
IS,2024,CRF1A1A,15.4,power_heat,covered
IT,1990,CRF1A1A,108669.92,power_heat,covered
IT,1991,CRF1A1A,104082.84,power_heat,covered
IT,1992,CRF1A1A,103855.2,power_heat,covered
IT,1993,CRF1A1A,98480.97,power_heat,covered
IT,1994,CRF1A1A,100767.41,power_heat,covered
IT,1995,CRF1A1A,110334.97,power_heat,covered
IT,1996,CRF1A1A,105309.22,power_heat,covered
IT,1997,CRF1A1A,102232.75,power_heat,covered
IT,1998,CRF1A1A,103082.31,power_heat,covered
IT,1999,CRF1A1A,99565.41,power_heat,covered
IT,2000,CRF1A1A,109193.32,power_heat,covered
IT,2001,CRF1A1A,106684.53,power_heat,covered
IT,2002,CRF1A1A,115559.46,power_heat,covered
IT,2003,CRF1A1A,121641.38,power_heat,covered
IT,2004,CRF1A1A,120598.18,power_heat,covered
IT,2005,CRF1A1A,115444.55,power_heat,covered
IT,2006,CRF1A1A,118202.57,power_heat,covered
IT,2007,CRF1A1A,115170.7,power_heat,covered
IT,2008,CRF1A1A,114368.2,power_heat,covered
IT,2009,CRF1A1A,99031.24,power_heat,covered
IT,2010,CRF1A1A,97194.98,power_heat,covered
IT,2011,CRF1A1A,93759.33,power_heat,covered
IT,2012,CRF1A1A,91700.1,power_heat,covered
IT,2013,CRF1A1A,78792.75,power_heat,covered
IT,2014,CRF1A1A,71654.27,power_heat,covered
IT,2015,CRF1A1A,78921.97,power_heat,covered
IT,2016,CRF1A1A,76288.77,power_heat,covered
IT,2017,CRF1A1A,78127.28,power_heat,covered
IT,2018,CRF1A1A,70206.92,power_heat,covered
IT,2019,CRF1A1A,67034.42,power_heat,covered
IT,2020,CRF1A1A,59921.75,power_heat,covered
IT,2021,CRF1A1A,64236.93,power_heat,covered
IT,2022,CRF1A1A,71031.36,power_heat,covered
IT,2023,CRF1A1A,53261.75,power_heat,covered
IT,2024,CRF1A1A,43637.82,power_heat,covered
LT,1990,CRF1A1A,12002.95,power_heat,covered
LT,1991,CRF1A1A,12856.57,power_heat,covered
LT,1992,CRF1A1A,7587.97,power_heat,covered
LT,1993,CRF1A1A,5944.35,power_heat,covered
LT,1994,CRF1A1A,6289.88,power_heat,covered
LT,1995,CRF1A1A,5596.36,power_heat,covered
LT,1996,CRF1A1A,6126.29,power_heat,covered
LT,1997,CRF1A1A,5429.39,power_heat,covered
LT,1998,CRF1A1A,6013.76,power_heat,covered
LT,1999,CRF1A1A,4961.57,power_heat,covered
LT,2000,CRF1A1A,3889.28,power_heat,covered
LT,2001,CRF1A1A,4043.53,power_heat,covered
LT,2002,CRF1A1A,3839.2,power_heat,covered
LT,2003,CRF1A1A,3726.47,power_heat,covered
LT,2004,CRF1A1A,3671.4,power_heat,covered
LT,2005,CRF1A1A,3821.14,power_heat,covered
LT,2006,CRF1A1A,3641.13,power_heat,covered
LT,2007,CRF1A1A,3254.5,power_heat,covered
LT,2008,CRF1A1A,2956.32,power_heat,covered
LT,2009,CRF1A1A,3066.14,power_heat,covered
LT,2010,CRF1A1A,3706.16,power_heat,covered
LT,2011,CRF1A1A,2871.78,power_heat,covered
LT,2012,CRF1A1A,2935.92,power_heat,covered
LT,2013,CRF1A1A,2333.81,power_heat,covered
LT,2014,CRF1A1A,1793.84,power_heat,covered
LT,2015,CRF1A1A,1642.08,power_heat,covered
LT,2016,CRF1A1A,1390.9,power_heat,covered
LT,2017,CRF1A1A,1078.25,power_heat,covered
LT,2018,CRF1A1A,993.51,power_heat,covered
LT,2019,CRF1A1A,816.39,power_heat,covered
LT,2020,CRF1A1A,1203.81,power_heat,covered
LT,2021,CRF1A1A,1362.63,power_heat,covered
LT,2022,CRF1A1A,1109.88,power_heat,covered
LT,2023,CRF1A1A,925.31,power_heat,covered
LT,2024,CRF1A1A,820.82,power_heat,covered
LU,1990,CRF1A1A,32.46,power_heat,covered
LU,1991,CRF1A1A,33.96,power_heat,covered
LU,1992,CRF1A1A,33.86,power_heat,covered
LU,1993,CRF1A1A,36.03,power_heat,covered
LU,1994,CRF1A1A,38.98,power_heat,covered
LU,1995,CRF1A1A,101.22,power_heat,covered
LU,1996,CRF1A1A,91.05,power_heat,covered
LU,1997,CRF1A1A,103.3,power_heat,covered
LU,1998,CRF1A1A,145.73,power_heat,covered
LU,1999,CRF1A1A,165.44,power_heat,covered
LU,2000,CRF1A1A,114.83,power_heat,covered
LU,2001,CRF1A1A,279.69,power_heat,covered
LU,2002,CRF1A1A,1025.27,power_heat,covered
LU,2003,CRF1A1A,1029.29,power_heat,covered
LU,2004,CRF1A1A,1248.38,power_heat,covered
LU,2005,CRF1A1A,1232.81,power_heat,covered
LU,2006,CRF1A1A,1292.6,power_heat,covered
LU,2007,CRF1A1A,1167.48,power_heat,covered
LU,2008,CRF1A1A,979.76,power_heat,covered
LU,2009,CRF1A1A,1177.84,power_heat,covered
LU,2010,CRF1A1A,1196.02,power_heat,covered
LU,2011,CRF1A1A,999.13,power_heat,covered
LU,2012,CRF1A1A,1041.59,power_heat,covered
LU,2013,CRF1A1A,692.51,power_heat,covered
LU,2014,CRF1A1A,664.76,power_heat,covered
LU,2015,CRF1A1A,456.84,power_heat,covered
LU,2016,CRF1A1A,249.99,power_heat,covered
LU,2017,CRF1A1A,240.22,power_heat,covered
LU,2018,CRF1A1A,216.95,power_heat,covered
LU,2019,CRF1A1A,203.02,power_heat,covered
LU,2020,CRF1A1A,207.09,power_heat,covered
LU,2021,CRF1A1A,257.74,power_heat,covered
LU,2022,CRF1A1A,216.45,power_heat,covered
LU,2023,CRF1A1A,177.56,power_heat,covered
LU,2024,CRF1A1A,151.03,power_heat,covered
LV,1990,CRF1A1A,6096.57,power_heat,covered
LV,1991,CRF1A1A,5608.93,power_heat,covered
LV,1992,CRF1A1A,4747.3,power_heat,covered
LV,1993,CRF1A1A,3851.97,power_heat,covered
LV,1994,CRF1A1A,3614.45,power_heat,covered
LV,1995,CRF1A1A,3268.54,power_heat,covered
LV,1996,CRF1A1A,3329.28,power_heat,covered
LV,1997,CRF1A1A,3193.72,power_heat,covered
LV,1998,CRF1A1A,3089.49,power_heat,covered
LV,1999,CRF1A1A,2654.8,power_heat,covered
LV,2000,CRF1A1A,2291.94,power_heat,covered
LV,2001,CRF1A1A,2363.27,power_heat,covered
LV,2002,CRF1A1A,2269.49,power_heat,covered
LV,2003,CRF1A1A,2197.4,power_heat,covered
LV,2004,CRF1A1A,2002.94,power_heat,covered
LV,2005,CRF1A1A,1991.72,power_heat,covered
LV,2006,CRF1A1A,2015.59,power_heat,covered
LV,2007,CRF1A1A,1909.4,power_heat,covered
LV,2008,CRF1A1A,1866.51,power_heat,covered
LV,2009,CRF1A1A,1837.24,power_heat,covered
LV,2010,CRF1A1A,2196.4,power_heat,covered
LV,2011,CRF1A1A,2010.4,power_heat,covered
LV,2012,CRF1A1A,1797.58,power_heat,covered
LV,2013,CRF1A1A,1859.49,power_heat,covered
LV,2014,CRF1A1A,1603.45,power_heat,covered
LV,2015,CRF1A1A,1690.04,power_heat,covered
LV,2016,CRF1A1A,1773.57,power_heat,covered
LV,2017,CRF1A1A,1464.91,power_heat,covered
LV,2018,CRF1A1A,1841.71,power_heat,covered
LV,2019,CRF1A1A,1719.53,power_heat,covered
LV,2020,CRF1A1A,1280.37,power_heat,covered
LV,2021,CRF1A1A,1338.94,power_heat,covered
LV,2022,CRF1A1A,907.74,power_heat,covered
LV,2023,CRF1A1A,903.66,power_heat,covered
LV,2024,CRF1A1A,961.46,power_heat,covered
MT,1990,CRF1A1A,1758.52,power_heat,covered
MT,1991,CRF1A1A,1599.05,power_heat,covered
MT,1992,CRF1A1A,1536.25,power_heat,covered
MT,1993,CRF1A1A,2101.83,power_heat,covered
MT,1994,CRF1A1A,1809.12,power_heat,covered
MT,1995,CRF1A1A,1590.47,power_heat,covered
MT,1996,CRF1A1A,1646.98,power_heat,covered
MT,1997,CRF1A1A,1611.63,power_heat,covered
MT,1998,CRF1A1A,1636.41,power_heat,covered
MT,1999,CRF1A1A,1709.52,power_heat,covered
MT,2000,CRF1A1A,1602.33,power_heat,covered
MT,2001,CRF1A1A,1943.92,power_heat,covered
MT,2002,CRF1A1A,1956.86,power_heat,covered
MT,2003,CRF1A1A,2159.66,power_heat,covered
MT,2004,CRF1A1A,2065.53,power_heat,covered
MT,2005,CRF1A1A,1971.26,power_heat,covered
MT,2006,CRF1A1A,1985.77,power_heat,covered
MT,2007,CRF1A1A,2027.37,power_heat,covered
MT,2008,CRF1A1A,2018.59,power_heat,covered
MT,2009,CRF1A1A,1897.11,power_heat,covered
MT,2010,CRF1A1A,1878.31,power_heat,covered
MT,2011,CRF1A1A,1931.57,power_heat,covered
MT,2012,CRF1A1A,2050.66,power_heat,covered
MT,2013,CRF1A1A,1689.84,power_heat,covered
MT,2014,CRF1A1A,1651.59,power_heat,covered
MT,2015,CRF1A1A,883.81,power_heat,covered
MT,2016,CRF1A1A,576.57,power_heat,covered
MT,2017,CRF1A1A,723.42,power_heat,covered
MT,2018,CRF1A1A,697.86,power_heat,covered
MT,2019,CRF1A1A,739.08,power_heat,covered
MT,2020,CRF1A1A,809.85,power_heat,covered
MT,2021,CRF1A1A,771.63,power_heat,covered
MT,2022,CRF1A1A,796.42,power_heat,covered
MT,2023,CRF1A1A,798.7,power_heat,covered
MT,2024,CRF1A1A,736.6,power_heat,covered
NL,1990,CRF1A1A,40025.99,power_heat,covered
NL,1991,CRF1A1A,40508.58,power_heat,covered
NL,1992,CRF1A1A,41025.0,power_heat,covered
NL,1993,CRF1A1A,42409.39,power_heat,covered
NL,1994,CRF1A1A,46229.32,power_heat,covered
NL,1995,CRF1A1A,48502.4,power_heat,covered
NL,1996,CRF1A1A,49185.99,power_heat,covered
NL,1997,CRF1A1A,49610.68,power_heat,covered
NL,1998,CRF1A1A,51460.8,power_heat,covered
NL,1999,CRF1A1A,48514.96,power_heat,covered
NL,2000,CRF1A1A,49787.6,power_heat,covered
NL,2001,CRF1A1A,53262.26,power_heat,covered
NL,2002,CRF1A1A,54401.3,power_heat,covered
NL,2003,CRF1A1A,55288.45,power_heat,covered
NL,2004,CRF1A1A,56743.41,power_heat,covered
NL,2005,CRF1A1A,53982.45,power_heat,covered
NL,2006,CRF1A1A,49794.44,power_heat,covered
NL,2007,CRF1A1A,52666.46,power_heat,covered
NL,2008,CRF1A1A,52084.01,power_heat,covered
NL,2009,CRF1A1A,52312.58,power_heat,covered
NL,2010,CRF1A1A,54360.24,power_heat,covered
NL,2011,CRF1A1A,50251.57,power_heat,covered
NL,2012,CRF1A1A,47291.69,power_heat,covered
NL,2013,CRF1A1A,47636.45,power_heat,covered
NL,2014,CRF1A1A,51295.57,power_heat,covered
NL,2015,CRF1A1A,55782.3,power_heat,covered
NL,2016,CRF1A1A,54755.72,power_heat,covered
NL,2017,CRF1A1A,51131.53,power_heat,covered
NL,2018,CRF1A1A,47326.97,power_heat,covered
NL,2019,CRF1A1A,44209.35,power_heat,covered
NL,2020,CRF1A1A,35226.78,power_heat,covered
NL,2021,CRF1A1A,35042.2,power_heat,covered
NL,2022,CRF1A1A,33143.8,power_heat,covered
NL,2023,CRF1A1A,26186.01,power_heat,covered
NL,2024,CRF1A1A,25456.57,power_heat,covered
NO,1990,CRF1A1A,316.3,power_heat,covered
NO,1991,CRF1A1A,363.45,power_heat,covered
NO,1992,CRF1A1A,357.2,power_heat,covered
NO,1993,CRF1A1A,372.74,power_heat,covered
NO,1994,CRF1A1A,433.59,power_heat,covered
NO,1995,CRF1A1A,435.96,power_heat,covered
NO,1996,CRF1A1A,525.64,power_heat,covered
NO,1997,CRF1A1A,457.94,power_heat,covered
NO,1998,CRF1A1A,501.01,power_heat,covered
NO,1999,CRF1A1A,470.53,power_heat,covered
NO,2000,CRF1A1A,388.89,power_heat,covered
NO,2001,CRF1A1A,425.34,power_heat,covered
NO,2002,CRF1A1A,462.44,power_heat,covered
NO,2003,CRF1A1A,581.52,power_heat,covered
NO,2004,CRF1A1A,472.65,power_heat,covered
NO,2005,CRF1A1A,443.09,power_heat,covered
NO,2006,CRF1A1A,489.13,power_heat,covered
NO,2007,CRF1A1A,784.61,power_heat,covered
NO,2008,CRF1A1A,633.98,power_heat,covered
NO,2009,CRF1A1A,1880.96,power_heat,covered
NO,2010,CRF1A1A,2207.62,power_heat,covered
NO,2011,CRF1A1A,1933.44,power_heat,covered
NO,2012,CRF1A1A,1448.28,power_heat,covered
NO,2013,CRF1A1A,1461.05,power_heat,covered
NO,2014,CRF1A1A,1406.57,power_heat,covered
NO,2015,CRF1A1A,1434.26,power_heat,covered
NO,2016,CRF1A1A,1407.97,power_heat,covered
NO,2017,CRF1A1A,1536.65,power_heat,covered
NO,2018,CRF1A1A,1518.57,power_heat,covered
NO,2019,CRF1A1A,1442.49,power_heat,covered
NO,2020,CRF1A1A,1353.37,power_heat,covered
NO,2021,CRF1A1A,1458.85,power_heat,covered
NO,2022,CRF1A1A,1168.06,power_heat,covered
NO,2023,CRF1A1A,939.32,power_heat,covered
NO,2024,CRF1A1A,888.65,power_heat,covered
PL,1990,CRF1A1A,227279.46,power_heat,covered
PL,1991,CRF1A1A,223117.49,power_heat,covered
PL,1992,CRF1A1A,214502.32,power_heat,covered
PL,1993,CRF1A1A,199847.01,power_heat,covered
PL,1994,CRF1A1A,194329.78,power_heat,covered
PL,1995,CRF1A1A,177729.32,power_heat,covered
PL,1996,CRF1A1A,184150.33,power_heat,covered
PL,1997,CRF1A1A,178796.42,power_heat,covered
PL,1998,CRF1A1A,172344.61,power_heat,covered
PL,1999,CRF1A1A,168103.76,power_heat,covered
PL,2000,CRF1A1A,166239.44,power_heat,covered
PL,2001,CRF1A1A,168389.39,power_heat,covered
PL,2002,CRF1A1A,163761.06,power_heat,covered
PL,2003,CRF1A1A,172032.07,power_heat,covered
PL,2004,CRF1A1A,170915.07,power_heat,covered
PL,2005,CRF1A1A,170316.29,power_heat,covered
PL,2006,CRF1A1A,176082.55,power_heat,covered
PL,2007,CRF1A1A,170564.21,power_heat,covered
PL,2008,CRF1A1A,165382.72,power_heat,covered
PL,2009,CRF1A1A,159217.41,power_heat,covered
PL,2010,CRF1A1A,165013.62,power_heat,covered
PL,2011,CRF1A1A,165933.11,power_heat,covered
PL,2012,CRF1A1A,161202.21,power_heat,covered
PL,2013,CRF1A1A,162500.5,power_heat,covered
PL,2014,CRF1A1A,153378.11,power_heat,covered
PL,2015,CRF1A1A,154920.15,power_heat,covered
PL,2016,CRF1A1A,155103.76,power_heat,covered
PL,2017,CRF1A1A,156836.67,power_heat,covered
PL,2018,CRF1A1A,155143.05,power_heat,covered
PL,2019,CRF1A1A,141949.31,power_heat,covered
PL,2020,CRF1A1A,131217.05,power_heat,covered
PL,2021,CRF1A1A,151554.67,power_heat,covered
PL,2022,CRF1A1A,145092.44,power_heat,covered
PL,2023,CRF1A1A,119090.18,power_heat,covered
PL,2024,CRF1A1A,115377.32,power_heat,covered
PT,1990,CRF1A1A,14354.84,power_heat,covered
PT,1991,CRF1A1A,15193.3,power_heat,covered
PT,1992,CRF1A1A,18112.04,power_heat,covered
PT,1993,CRF1A1A,16097.0,power_heat,covered
PT,1994,CRF1A1A,14761.98,power_heat,covered
PT,1995,CRF1A1A,17360.56,power_heat,covered
PT,1996,CRF1A1A,13443.25,power_heat,covered
PT,1997,CRF1A1A,14088.7,power_heat,covered
PT,1998,CRF1A1A,16530.62,power_heat,covered
PT,1999,CRF1A1A,22619.05,power_heat,covered
PT,2000,CRF1A1A,19113.14,power_heat,covered
PT,2001,CRF1A1A,19507.09,power_heat,covered
PT,2002,CRF1A1A,22824.81,power_heat,covered
PT,2003,CRF1A1A,18330.85,power_heat,covered
PT,2004,CRF1A1A,19755.1,power_heat,covered
PT,2005,CRF1A1A,22878.19,power_heat,covered
PT,2006,CRF1A1A,19870.52,power_heat,covered
PT,2007,CRF1A1A,17302.19,power_heat,covered
PT,2008,CRF1A1A,16637.34,power_heat,covered
PT,2009,CRF1A1A,17082.99,power_heat,covered
PT,2010,CRF1A1A,12073.5,power_heat,covered
PT,2011,CRF1A1A,14220.39,power_heat,covered
PT,2012,CRF1A1A,15179.29,power_heat,covered
PT,2013,CRF1A1A,12566.5,power_heat,covered
PT,2014,CRF1A1A,12316.28,power_heat,covered
PT,2015,CRF1A1A,15873.35,power_heat,covered
PT,2016,CRF1A1A,14901.46,power_heat,covered
PT,2017,CRF1A1A,18656.1,power_heat,covered
PT,2018,CRF1A1A,15512.08,power_heat,covered
PT,2019,CRF1A1A,10754.99,power_heat,covered
PT,2020,CRF1A1A,8173.78,power_heat,covered
PT,2021,CRF1A1A,6444.15,power_heat,covered
PT,2022,CRF1A1A,6728.29,power_heat,covered
PT,2023,CRF1A1A,4406.38,power_heat,covered
PT,2024,CRF1A1A,2765.3,power_heat,covered
RO,1990,CRF1A1A,67019.86,power_heat,covered
RO,1991,CRF1A1A,62619.0,power_heat,covered
RO,1992,CRF1A1A,55166.84,power_heat,covered
RO,1993,CRF1A1A,53240.45,power_heat,covered
RO,1994,CRF1A1A,52038.61,power_heat,covered
RO,1995,CRF1A1A,54080.29,power_heat,covered
RO,1996,CRF1A1A,56722.98,power_heat,covered
RO,1997,CRF1A1A,47711.34,power_heat,covered
RO,1998,CRF1A1A,39532.17,power_heat,covered
RO,1999,CRF1A1A,34263.05,power_heat,covered
RO,2000,CRF1A1A,36373.65,power_heat,covered
RO,2001,CRF1A1A,38939.77,power_heat,covered
RO,2002,CRF1A1A,35424.38,power_heat,covered
RO,2003,CRF1A1A,38705.1,power_heat,covered
RO,2004,CRF1A1A,33969.05,power_heat,covered
RO,2005,CRF1A1A,33463.83,power_heat,covered
RO,2006,CRF1A1A,36582.93,power_heat,covered
RO,2007,CRF1A1A,36721.4,power_heat,covered
RO,2008,CRF1A1A,33807.19,power_heat,covered
RO,2009,CRF1A1A,35505.67,power_heat,covered
RO,2010,CRF1A1A,27037.25,power_heat,covered
RO,2011,CRF1A1A,29974.55,power_heat,covered
RO,2012,CRF1A1A,28065.34,power_heat,covered
RO,2013,CRF1A1A,21566.9,power_heat,covered
RO,2014,CRF1A1A,21279.77,power_heat,covered
RO,2015,CRF1A1A,21690.81,power_heat,covered
RO,2016,CRF1A1A,20157.61,power_heat,covered
RO,2017,CRF1A1A,21135.07,power_heat,covered
RO,2018,CRF1A1A,19843.73,power_heat,covered
RO,2019,CRF1A1A,16822.62,power_heat,covered
RO,2020,CRF1A1A,12683.3,power_heat,covered
RO,2021,CRF1A1A,13318.49,power_heat,covered
RO,2022,CRF1A1A,12388.3,power_heat,covered
RO,2023,CRF1A1A,10488.33,power_heat,covered
RO,2024,CRF1A1A,9543.04,power_heat,covered
SE,1990,CRF1A1A,7667.86,power_heat,covered
SE,1991,CRF1A1A,8546.8,power_heat,covered
SE,1992,CRF1A1A,9063.97,power_heat,covered
SE,1993,CRF1A1A,9155.68,power_heat,covered
SE,1994,CRF1A1A,9605.66,power_heat,covered
SE,1995,CRF1A1A,8876.48,power_heat,covered
SE,1996,CRF1A1A,13211.8,power_heat,covered
SE,1997,CRF1A1A,8575.97,power_heat,covered
SE,1998,CRF1A1A,9519.86,power_heat,covered
SE,1999,CRF1A1A,7833.07,power_heat,covered
SE,2000,CRF1A1A,6328.82,power_heat,covered
SE,2001,CRF1A1A,7668.98,power_heat,covered
SE,2002,CRF1A1A,8636.02,power_heat,covered
SE,2003,CRF1A1A,9837.28,power_heat,covered
SE,2004,CRF1A1A,8759.99,power_heat,covered
SE,2005,CRF1A1A,7839.27,power_heat,covered
SE,2006,CRF1A1A,7963.24,power_heat,covered
SE,2007,CRF1A1A,7693.14,power_heat,covered
SE,2008,CRF1A1A,7307.19,power_heat,covered
SE,2009,CRF1A1A,7823.45,power_heat,covered
SE,2010,CRF1A1A,10217.38,power_heat,covered
SE,2011,CRF1A1A,7968.85,power_heat,covered
SE,2012,CRF1A1A,7386.2,power_heat,covered
SE,2013,CRF1A1A,7223.42,power_heat,covered
SE,2014,CRF1A1A,6202.74,power_heat,covered
SE,2015,CRF1A1A,5849.69,power_heat,covered
SE,2016,CRF1A1A,6527.82,power_heat,covered
SE,2017,CRF1A1A,6331.78,power_heat,covered
SE,2018,CRF1A1A,6688.75,power_heat,covered
SE,2019,CRF1A1A,5022.64,power_heat,covered
SE,2020,CRF1A1A,4839.69,power_heat,covered
SE,2021,CRF1A1A,5705.91,power_heat,covered
SE,2022,CRF1A1A,1799.55,power_heat,covered
SE,2023,CRF1A1A,4725.21,power_heat,covered
SE,2024,CRF1A1A,4476.0,power_heat,covered
SI,1990,CRF1A1A,6096.39,power_heat,covered
SI,1991,CRF1A1A,5309.53,power_heat,covered
SI,1992,CRF1A1A,5783.94,power_heat,covered
SI,1993,CRF1A1A,5595.14,power_heat,covered
SI,1994,CRF1A1A,5406.76,power_heat,covered
SI,1995,CRF1A1A,5586.36,power_heat,covered
SI,1996,CRF1A1A,5204.37,power_heat,covered
SI,1997,CRF1A1A,5649.95,power_heat,covered
SI,1998,CRF1A1A,5895.99,power_heat,covered
SI,1999,CRF1A1A,5247.63,power_heat,covered
SI,2000,CRF1A1A,5537.88,power_heat,covered
SI,2001,CRF1A1A,6257.47,power_heat,covered
SI,2002,CRF1A1A,6516.97,power_heat,covered
SI,2003,CRF1A1A,6249.6,power_heat,covered
